ensembl_gene_id,external_gene_name,gene_age,gene_Interval,gene_branch
FBGN0032639,CG18563,91,50-132,23
FBGN0031389,CG4259,35,34-37,25
FBGN0028514,CG4793,43,37-50,24
FBGN0037705,MURA,341,325-358,19
FBGN0052405,CPR65AV,341,325-358,19
FBGN0035719,TOW,291,272-310,21
FBGN0032289,CG6431,419,358-480,18
FBGN0031216,ZIR,317,310-325,20
FBGN0019686,LOK,1488,1480-1496,5
FBGN0261353,CCDC56,91,50-132,23
FBGN0030798,CG13003,419,358-480,18
FBGN0034315,CG5721,950,948-952,9
FBGN0034314,NOPO,419,358-480,18
FBGN0037749,CG9471,950,948-952,9
FBGN0028895,CG17328,987,952-1023,8
FBGN0005696,DNAPOL-ALPHA73,1714,1660-1768,3
FBGN0051109,CG31109,419,358-480,18
FBGN0039068,CG13827,987,952-1023,8
FBGN0053474,CG33474,987,952-1023,8
FBGN0039007,CCAP,291,272-310,21
FBGN0036715,CAD74A,950,948-952,9
FBGN0028572,QTC,419,358-480,18
FBGN0051638,CG31638,950,948-952,9
FBGN0035772,SH3BETA,3,0-6,28
FBGN0015600,TOC,419,358-480,18
FBGN0027515,CG7115,775,753-797,12
FBGN0050381,PIG-X,291,272-310,21
FBGN0024973,CG2701,1064,1023-1105,7
FBGN0030394,CPR11A,202,132-272,22
FBGN0265082,CDEP,291,272-310,21
FBGN0036659,CG9701,317,310-325,20
FBGN0001253,IMPE1,43,37-50,24
FBGN0025820,JTBR,419,358-480,18
FBGN0034513,CG13423,91,50-132,23
FBGN0035870,GR66A,419,358-480,18
FBGN0035755,CG14830,419,358-480,18
FBGN0052808,CG32808,556,530-583,16
FBGN0036143,CG14142,987,952-1023,8
FBGN0024250,BRK,419,358-480,18
FBGN0035669,CG6592,317,310-325,20
FBGN0037144,CG7458,950,948-952,9
FBGN0037140,SLC22A,950,948-952,9
FBGN0265186,CG44251,672,601-743,14
FBGN0035168,CEP290,419,358-480,18
FBGN0265192,SNP,291,272-310,21
FBGN0028569,ROBL37BC,91,50-132,23
FBGN0050069,CG30069,419,358-480,18
FBGN0036851,CG14082,341,325-358,19
FBGN0003742,TRA2,886,824-948,10
FBGN0026144,CBP,419,358-480,18
FBGN0033446,CG1648,291,272-310,21
FBGN0015663,DOT,419,358-480,18
FBGN0010317,CYCJ,1488,1480-1496,5
FBGN0029573,CG14770,291,272-310,21
FBGN0040359,CG11380,291,272-310,21
FBGN0039424,PPK15,291,272-310,21
FBGN0036142,CG7616,1714,1660-1768,3
FBGN0031174,CG1486,1064,1023-1105,7
FBGN0051108,TTLL5,987,952-1023,8
FBGN0037447,NEUROCHONDRIN,987,952-1023,8
FBGN0031913,CG5958,419,358-480,18
FBGN0033086,CG9410,1488,1480-1496,5
FBGN0034408,SANO,672,601-743,14
FBGN0027111,MIPLE1,419,358-480,18
FBGN0029002,MIPLE2,419,358-480,18
FBGN0036493,CG7255,748,743-753,13
FBGN0031514,OTOPLB,419,358-480,18
FBGN0039633,CG11873,291,272-310,21
FBGN0030598,CG9503,419,358-480,18
FBGN0037570,CG11693,419,358-480,18
FBGN0053257,CG33257,419,358-480,18
FBGN0026369,SARA,950,948-952,9
FBGN0261611,CG42700,748,743-753,13
FBGN0036184,PCID2,1714,1660-1768,3
FBGN0261090,SYTBETA,950,948-952,9
FBGN0037659,KDM2,987,952-1023,8
FBGN0034733,CG4752,1714,1660-1768,3
FBGN0035217,FUCTD,202,132-272,22
FBGN0029996,UBCE2H,1714,1660-1768,3
FBGN0035445,IDS,886,824-948,10
FBGN0036196,CG11658,810,797-824,11
FBGN0040207,KAT80,987,952-1023,8
FBGN0032168,CG13126,810,797-824,11
FBGN0037980,DCAF12,987,952-1023,8
FBGN0027836,DGP-1,1488,1480-1496,5
FBGN0031132,CG15450,1064,1023-1105,7
FBGN0034971,CG3209,1064,1023-1105,7
FBGN0013726,PNUT,1292,1105-1480,6
FBGN0265191,GYG,810,797-824,11
FBGN0004889,TWS,>4290,>4290,0
FBGN0262018,CADN2,748,743-753,13
FBGN0001202,HOOK,1064,1023-1105,7
FBGN0000422,DDC,950,948-952,9
FBGN0001186,HEX-A,1292,1105-1480,6
FBGN0042711,HEX-T1,202,132-272,22
FBGN0042710,HEX-T2,202,132-272,22
FBGN0001187,HEX-C,202,132-272,22
FBGN0036882,CG9279,1488,1480-1496,5
FBGN0001108,DCTN1-P150,1488,1480-1496,5
FBGN0038660,CG14291,886,824-948,10
FBGN0037332,HCS,>4290,>4290,0
FBGN0034073,CG8414,1714,1660-1768,3
FBGN0040297,NHE2,987,952-1023,8
FBGN0053851,HIS3:CG33851,8,6-11,27
FBGN0051613,HIS3:CG31613,8,6-11,27
FBGN0024846,P38B,886,824-948,10
FBGN0035720,CG10077,>4290,>4290,0
FBGN0035199,TFC,810,797-824,11
FBGN0037238,CG1090,810,797-824,11
FBGN0265767,ZYD,950,948-952,9
FBGN0040031,CG12061,202,132-272,22
FBGN0039941,CG17167,950,948-952,9
FBGN0033315,BETA3GALTII,886,824-948,10
FBGN0010213,SOD2,1488,1480-1496,5
FBGN0030685,GRAF,987,952-1023,8
FBGN0031850,TSP,886,824-948,10
FBGN0039698,CG7789,1714,1660-1768,3
FBGN0260990,YATA,1714,1660-1768,3
FBGN0036118,BLOS2,1488,1480-1496,5
FBGN0260971,CG42594,987,952-1023,8
FBGN0036415,CG7768,1488,1480-1496,5
FBGN0030099,CG12056,1292,1105-1480,6
FBGN0031078,NUP205,987,952-1023,8
FBGN0266429,ASTA-R1,810,797-824,11
FBGN0039595,ASTA-R2,810,797-824,11
FBGN0000036,NACHRALPHA1,810,797-824,11
FBGN0002787,RPN8,>4290,>4290,0
FBGN0035831,CG8038,1488,1480-1496,5
FBGN0037433,CG17919,341,325-358,19
FBGN0037432,CG10298,22,11-34,26
FBGN0011294,A5,22,11-34,26
FBGN0085440,LGR4,886,824-948,10
FBGN0031883,CAPER,>4290,>4290,0
FBGN0040228,DCTN5-P25,1488,1480-1496,5
FBGN0021967,ND-PDSW,950,948-952,9
FBGN0024364,CG11417,1714,1660-1768,3
FBGN0011648,MAD,748,743-753,13
FBGN0036030,CG6767,>4290,>4290,0
FBGN0051244,CG31244,91,50-132,23
FBGN0032205,CG4957,1292,1105-1480,6
FBGN0030305,UBA5,1064,1023-1105,7
FBGN0010421,TFIIFBETA,1488,1480-1496,5
FBGN0029661,CG16781,1292,1105-1480,6
FBGN0030015,CG10761,91,50-132,23
FBGN0037242,CG9855,1292,1105-1480,6
FBGN0039498,CG17991,1292,1105-1480,6
FBGN0001247,IDE,1714,1660-1768,3
FBGN0058045,CG40045,1488,1480-1496,5
FBGN0267383,UBC87F,91,50-132,23
FBGN0086129,SNAMA,1292,1105-1480,6
FBGN0053057,CG33057,1488,1480-1496,5
FBGN0036919,GRASP65,1488,1480-1496,5
FBGN0000053,GART,950,948-952,9
FBGN0038045,NANS,672,601-743,14
FBGN0033891,CG8067,1064,1023-1105,7
FBGN0033467,CG15863,1064,1023-1105,7
FBGN0051957,CG31957,1064,1023-1105,7
FBGN0003328,SCB,950,948-952,9
FBGN0034005,ITGAPS4,950,948-952,9
FBGN0034880,ITGAPS5,950,948-952,9
FBGN0030778,CG4678,950,948-952,9
FBGN0026192,PAR-6,987,952-1023,8
FBGN0024294,SPN43AA,748,743-753,13
FBGN0028983,SPN55B,748,743-753,13
FBGN0024293,SPN43AB,748,743-753,13
FBGN0033574,SPN47C,748,743-753,13
FBGN0002930,NEC,748,743-753,13
FBGN0052203,SPN75F,672,601-743,14
FBGN0032178,SPN31A,748,743-753,13
FBGN0033113,SPN42DC,748,743-753,13
FBGN0265137,SPN42DA,748,743-753,13
FBGN0028941,CG16853,91,50-132,23
FBGN0029642,CG3592,91,50-132,23
FBGN0011293,A10,291,272-310,21
FBGN0031613,HP6,43,37-50,24
FBGN0002036,CG10561,202,132-272,22
FBGN0053843,HIS1:CG33843,91,50-132,23
FBGN0053837,HIS1:CG33837,91,50-132,23
FBGN0053849,HIS1:CG33849,91,50-132,23
FBGN0053846,HIS1:CG33846,91,50-132,23
FBGN0053822,HIS1:CG33822,91,50-132,23
FBGN0053819,HIS1:CG33819,91,50-132,23
FBGN0053831,HIS1:CG33831,91,50-132,23
FBGN0053828,HIS1:CG33828,91,50-132,23
FBGN0053807,HIS1:CG33807,91,50-132,23
FBGN0053840,HIS1:CG33840,91,50-132,23
FBGN0053825,HIS1:CG33825,91,50-132,23
FBGN0053810,HIS1:CG33810,91,50-132,23
FBGN0053834,HIS1:CG33834,91,50-132,23
FBGN0053804,HIS1:CG33804,91,50-132,23
FBGN0051617,HIS1:CG31617,91,50-132,23
FBGN0053813,HIS1:CG33813,91,50-132,23
FBGN0053801,HIS1:CG33801,91,50-132,23
FBGN0053816,HIS1:CG33816,91,50-132,23
FBGN0053887,HIS4:CG33887,43,37-50,24
FBGN0085391,TRV,43,37-50,24
FBGN0032312,CG14071,91,50-132,23
FBGN0032313,CG14070,43,37-50,24
FBGN0032314,CG7309,91,50-132,23
FBGN0032315,CG14069,91,50-132,23
FBGN0032318,CG14072,91,50-132,23
FBGN0050048,CG30048,202,132-272,22
FBGN0085188,CG34159,202,132-272,22
FBGN0053302,CPR31A,43,37-50,24
FBGN0032176,CG13127,91,50-132,23
FBGN0032175,CG13131,91,50-132,23
FBGN0032171,CG5846,419,358-480,18
FBGN0051713,APF,43,37-50,24
FBGN0259713,CG42367,317,310-325,20
FBGN0032150,CG13123,202,132-272,22
FBGN0032140,CG13117,91,50-132,23
FBGN0032139,CG13116,91,50-132,23
FBGN0051710,CG31710,91,50-132,23
FBGN0053299,CG33299,291,272-310,21
FBGN0032130,CG3838,291,272-310,21
FBGN0032127,CG13114,91,50-132,23
FBGN0032126,CG13113,91,50-132,23
FBGN0032124,CG17855,202,132-272,22
FBGN0032741,SIDPN,950,948-952,9
FBGN0031900,CG13786,91,50-132,23
FBGN0013323,PTTH,202,132-272,22
FBGN0035725,MIS12,91,50-132,23
FBGN0031258,CG4297,91,50-132,23
FBGN0031253,CG11885,202,132-272,22
FBGN0011244,HSP60B,91,50-132,23
FBGN0051921,CG31921,91,50-132,23
FBGN0051797,CG31797,91,50-132,23
FBGN0052588,CG32588,202,132-272,22
FBGN0053252,CG33252,202,132-272,22
FBGN0029657,CG12535,202,132-272,22
FBGN0030599,CG9030,202,132-272,22
FBGN0031929,CG18585,317,310-325,20
FBGN0031930,CG7025,317,310-325,20
FBGN0031937,CG13795,202,132-272,22
FBGN0031935,CG13793,202,132-272,22
FBGN0031936,CG13794,202,132-272,22
FBGN0053296,CG33296,202,132-272,22
FBGN0052152,CG32152,202,132-272,22
FBGN0031939,CG13796,202,132-272,22
FBGN0014454,ACP1,91,50-132,23
FBGN0031940,CG7214,91,50-132,23
FBGN0031942,CG7203,91,50-132,23
FBGN0031945,CG7191,291,272-310,21
FBGN0031946,CG7164,91,50-132,23
FBGN0031951,R2D2,202,132-272,22
FBGN0020376,SR-CIII,291,272-310,21
FBGN0014033,SR-CI,291,272-310,21
FBGN0031547,SR-CIV,291,272-310,21
FBGN0020377,SR-CII,291,272-310,21
FBGN0031580,CG15423,91,50-132,23
FBGN0031579,CG15422,91,50-132,23
FBGN0085205,CG34176,43,37-50,24
FBGN0053120,CG33120,419,358-480,18
FBGN0086681,MST36FA,91,50-132,23
FBGN0032364,CG4970,91,50-132,23
FBGN0028490,CG31705,202,132-272,22
FBGN0051706,CG31706,202,132-272,22
FBGN0085191,CG34162,91,50-132,23
FBGN0032369,CG6614,202,132-272,22
FBGN0032370,CG12307,91,50-132,23
FBGN0032371,CG4983,91,50-132,23
FBGN0032376,TSP33B,1488,1480-1496,5
FBGN0031683,CG4230,202,132-272,22
FBGN0265264,CG17097,43,37-50,24
FBGN0266492,SCLB,8,6-11,27
FBGN0266491,SCLA,8,6-11,27
FBGN0032600,BUGZ,91,50-132,23
FBGN0062978,CG31808,202,132-272,22
FBGN0032434,CG5421,91,50-132,23
FBGN0034323,CG18537,202,132-272,22
FBGN0034322,CG18536,202,132-272,22
FBGN0039196,CG17781,419,358-480,18
FBGN0039195,CG17782,419,358-480,18
FBGN0039198,CG5768,419,358-480,18
FBGN0039200,CG13616,419,358-480,18
FBGN0051233,CG31233,950,948-952,9
FBGN0051343,CG31343,950,948-952,9
FBGN0051198,CG31198,291,272-310,21
FBGN0087040,ALPHATUB67C,419,358-480,18
FBGN0036474,OR71A,91,50-132,23
FBGN0031307,MFS3,987,952-1023,8
FBGN0028740,CG6362,291,272-310,21
FBGN0037606,CG8032,1714,1660-1768,3
FBGN0015371,CHN,672,601-743,14
FBGN0015621,CLP,987,952-1023,8
FBGN0051410,NPC2E,419,358-480,18
FBGN0037782,NPC2D,419,358-480,18
FBGN0037783,NPC2C,419,358-480,18
FBGN0038142,CHEA87A,43,37-50,24
FBGN0041105,NERFIN-2,419,358-480,18
FBGN0036962,CG17122,987,952-1023,8
FBGN0038767,TREM,317,310-325,20
FBGN0030659,CG9215,317,310-325,20
FBGN0038766,CG4854,317,310-325,20
FBGN0037921,CG6808,3,0-6,28
FBGN0038765,CG4424,317,310-325,20
FBGN0023515,CG14814,1488,1480-1496,5
FBGN0260866,DNR1,886,824-948,10
FBGN0003175,PX,810,797-824,11
FBGN0038632,CG14301,419,358-480,18
FBGN0032233,DPR19,341,325-358,19
FBGN0035802,PURA,950,948-952,9
FBGN0087035,AGO2,987,952-1023,8
FBGN0034660,LOXL2,987,952-1023,8
FBGN0032769,CG10750,419,358-480,18
FBGN0032768,CG17564,419,358-480,18
FBGN0027780,AASDH,987,952-1023,8
FBGN0261804,CG42750,556,530-583,16
FBGN0033178,CG11127,419,358-480,18
FBGN0051800,CG31800,556,530-583,16
FBGN0031395,CG10874,950,948-952,9
FBGN0031896,CG4502,886,824-948,10
FBGN0031895,CG4497,419,358-480,18
FBGN0032416,GR33A,91,50-132,23
FBGN0029167,HML,419,358-480,18
FBGN0002985,ODD,291,272-310,21
FBGN0031602,CG15431,419,358-480,18
FBGN0028863,CG4587,419,358-480,18
FBGN0025684,MFS18,886,824-948,10
FBGN0031609,CG15443,291,272-310,21
FBGN0039862,KEK6,950,948-952,9
FBGN0036567,CG13074,291,272-310,21
FBGN0038938,CG7084,419,358-480,18
FBGN0263260,SEL,886,824-948,10
FBGN0038608,WRNEXO,341,325-358,19
FBGN0283521,LOLA,341,325-358,19
FBGN0050159,CG30159,419,358-480,18
FBGN0033015,D4,91,50-132,23
FBGN0037065,CG12974,291,272-310,21
FBGN0038704,CG5316,419,358-480,18
FBGN0262473,TL,810,797-824,11
FBGN0031876,ATAC1,1064,1023-1105,7
FBGN0036005,PALL,341,325-358,19
FBGN0053126,NLAZ,419,358-480,18
FBGN0263929,JVL,419,358-480,18
FBGN0034443,CER,202,132-272,22
FBGN0033731,CPR49AH,419,358-480,18
FBGN0038420,CG10311,419,358-480,18
FBGN0051098,CG31098,291,272-310,21
FBGN0053905,HIS4:CG33905,3,0-6,28
FBGN0041231,GR68A,91,50-132,23
FBGN0264556,GR39A,419,358-480,18
FBGN0041246,GR32A,291,272-310,21
FBGN0050259,CG30259,91,50-132,23
FBGN0038897,CG5849,950,948-952,9
FBGN0003721,TM1,950,948-952,9
FBGN0051612,CG31612,419,358-480,18
FBGN0051224,CG31224,341,325-358,19
FBGN0260755,CG42553,987,952-1023,8
FBGN0035086,CG12851,419,358-480,18
FBGN0037949,CG17360,419,358-480,18
FBGN0030815,CG8945,291,272-310,21
FBGN0033654,SOBP,886,824-948,10
FBGN0036433,CG9628,291,272-310,21
FBGN0026090,CG14812,419,358-480,18
FBGN0032050,CG13096,556,530-583,16
FBGN0028949,CG15254,291,272-310,21
FBGN0028948,CG15253,291,272-310,21
FBGN0262139,TRH,748,743-753,13
FBGN0029091,CHS2,291,272-310,21
FBGN0028902,TEKTIN-A,987,952-1023,8
FBGN0036846,MESR6,419,358-480,18
FBGN0036947,OBST-F,291,272-310,21
FBGN0033137,TSP42EP,1488,1480-1496,5
FBGN0050160,CG30160,1488,1480-1496,5
FBGN0029507,TSP42ED,1488,1480-1496,5
FBGN0033139,TSP42ER,1488,1480-1496,5
FBGN0042086,TSP42EB,1488,1480-1496,5
FBGN0033134,TSP42EL,1488,1480-1496,5
FBGN0033130,TSP42EI,1488,1480-1496,5
FBGN0029506,TSP42EE,1488,1480-1496,5
FBGN0051960,CG31960,91,50-132,23
FBGN0035104,CG13875,35,34-37,25
FBGN0033450,LSM11,341,325-358,19
FBGN0261387,CG17528,202,132-272,22
FBGN0085380,CG34351,672,601-743,14
FBGN0031302,CG14340,672,601-743,14
FBGN0036354,POC1,3,0-6,28
FBGN0000307,CHIF,202,132-272,22
FBGN0042127,CG18789,91,50-132,23
FBGN0042125,CG18787,91,50-132,23
FBGN0038055,TRUS,1488,1480-1496,5
FBGN0283494,ADK2,1714,1660-1768,3
FBGN0031249,CG11911,35,34-37,25
FBGN0029816,CG12729,22,11-34,26
FBGN0033669,PI31,1292,1105-1480,6
FBGN0033955,CG12866,91,50-132,23
FBGN0085470,LMGB,91,50-132,23
FBGN0028518,CG18480,8,6-11,27
FBGN0003134,PP1ALPHA-96A,592,583-601,15
FBGN0031815,FRJ,950,948-952,9
FBGN0031894,CG4496,1292,1105-1480,6
FBGN0005642,WDN,291,272-310,21
FBGN0035035,SAMTOR,987,952-1023,8
FBGN0000715,FMRFA,202,132-272,22
FBGN0050051,TMEM18,987,952-1023,8
FBGN0037876,CG4820,22,11-34,26
FBGN0050085,RIF1,202,132-272,22
FBGN0036134,FOXK,291,272-310,21
FBGN0039858,CYCG,987,952-1023,8
FBGN0035427,CKD,202,132-272,22
FBGN0052204,CG32204,202,132-272,22
FBGN0038275,CG3817,950,948-952,9
FBGN0030477,DMRT11E,341,325-358,19
FBGN0023214,EDL,202,132-272,22
FBGN0033229,CG12822,950,948-952,9
FBGN0030725,CG8958,419,358-480,18
FBGN0030721,CG12698,419,358-480,18
FBGN0037837,CG14693,419,358-480,18
FBGN0037857,TENGL4,202,132-272,22
FBGN0052463,TENGL2,202,132-272,22
FBGN0039816,CG11317,291,272-310,21
FBGN0260747,CHCHD2,22,11-34,26
FBGN0085481,CG34452,202,132-272,22
FBGN0085399,CG34370,43,37-50,24
FBGN0052183,CCN,91,50-132,23
FBGN0014931,CG2678,22,11-34,26
FBGN0031430,CG3528,987,952-1023,8
FBGN0031720,CG14013,987,952-1023,8
FBGN0038122,CG8138,987,952-1023,8
FBGN0031721,CG14017,987,952-1023,8
FBGN0037881,GCC88,987,952-1023,8
FBGN0031455,SNAPIN,1064,1023-1105,7
FBGN0035868,CG7194,35,34-37,25
FBGN0050424,CG30424,3,0-6,28
FBGN0030502,TTH,291,272-310,21
FBGN0261792,SNRNP-U1-C,22,11-34,26
FBGN0004898,FD96CB,35,34-37,25
FBGN0004864,HOP,91,50-132,23
FBGN0037979,GCC185,91,50-132,23
FBGN0039155,KAL1,419,358-480,18
FBGN0031568,CG10019,775,753-797,12
FBGN0032692,CG15161,987,952-1023,8
FBGN0021767,ORG-1,8,6-11,27
FBGN0038452,CG14905,91,50-132,23
FBGN0033566,CG18004,592,583-601,15
FBGN0039694,FIG,91,50-132,23
FBGN0051922,CG31922,950,948-952,9
FBGN0261545,CG42663,202,132-272,22
FBGN0033021,CG10417,91,50-132,23
FBGN0016701,RAB4,>4290,>4290,0
FBGN0033636,TOU,202,132-272,22
FBGN0036849,CG14079,91,50-132,23
FBGN0039911,CG1909,419,358-480,18
FBGN0037713,CG16790,1488,1480-1496,5
FBGN0034335,GSTE1,91,50-132,23
FBGN0063498,GSTE2,91,50-132,23
FBGN0063491,GSTE9,810,797-824,11
FBGN0063497,GSTE3,810,797-824,11
FBGN0063496,GSTE4,810,797-824,11
FBGN0027590,GSTE12,810,797-824,11
FBGN0063495,GSTE5,810,797-824,11
FBGN0063494,GSTE6,810,797-824,11
FBGN0034354,GSTE11,810,797-824,11
FBGN0063492,GSTE8,810,797-824,11
FBGN0063493,GSTE7,810,797-824,11
FBGN0063499,GSTE10,810,797-824,11
FBGN0086656,SHRB,3,0-6,28
FBGN0035769,CTCF,3,0-6,28
FBGN0030100,CG12106,886,824-948,10
FBGN0033486,DMPD,748,743-753,13
FBGN0033817,GSTE14,291,272-310,21
FBGN0034379,CG15073,202,132-272,22
FBGN0032815,CG10462,91,50-132,23
FBGN0035137,CG1233,672,601-743,14
FBGN0037671,ATP6AP2,1064,1023-1105,7
FBGN0010328,WOC,810,797-824,11
FBGN0069913,CG4681,202,132-272,22
FBGN0035983,CG4080,950,948-952,9
FBGN0023479,TEQ,592,583-601,15
FBGN0085377,CG34348,3,0-6,28
FBGN0033042,TSP42A,91,50-132,23
FBGN0085229,CG34200,91,50-132,23
FBGN0040649,CG15461,91,50-132,23
FBGN0263980,CG43729,202,132-272,22
FBGN0085217,CG34188,43,37-50,24
FBGN0034023,IR52A,202,132-272,22
FBGN0050469,IR52B,202,132-272,22
FBGN0034031,CG12963,202,132-272,22
FBGN0033888,CG18568,91,50-132,23
FBGN0050015,CG30015,202,132-272,22
FBGN0050495,CG30495,202,132-272,22
FBGN0050491,CG30491,202,132-272,22
FBGN0263046,CG43341,91,50-132,23
FBGN0004133,BLOW,202,132-272,22
FBGN0033190,GPO2,91,50-132,23
FBGN0003527,STIL,202,132-272,22
FBGN0053775,CG33775,202,132-272,22
FBGN0050056,CG30056,91,50-132,23
FBGN0053679,CG33679,43,37-50,24
FBGN0040732,CG16926,419,358-480,18
FBGN0034456,IR56B,202,132-272,22
FBGN0034457,IR56C,202,132-272,22
FBGN0034458,IR56D,202,132-272,22
FBGN0262170,CG42878,91,50-132,23
FBGN0034460,CG18367,91,50-132,23
FBGN0034461,CG15124,91,50-132,23
FBGN0034462,CG15905,202,132-272,22
FBGN0034463,CG15125,202,132-272,22
FBGN0034464,CG11018,91,50-132,23
FBGN0040730,CG15127,91,50-132,23
FBGN0034468,OBP56A,202,132-272,22
FBGN0046880,OBP56B,91,50-132,23
FBGN0046879,OBP56C,202,132-272,22
FBGN0034470,OBP56D,202,132-272,22
FBGN0034471,OBP56E,202,132-272,22
FBGN0034474,OBP56G,91,50-132,23
FBGN0034475,OBP56H,202,132-272,22
FBGN0034477,CG13872,202,132-272,22
FBGN0004364,18W,886,824-948,10
FBGN0035161,CG13898,43,37-50,24
FBGN0026393,OR43B,341,325-358,19
FBGN0033232,CG12159,202,132-272,22
FBGN0050377,CG30377,202,132-272,22
FBGN0040780,ATG10,202,132-272,22
FBGN0050026,CG30026,91,50-132,23
FBGN0033628,CG13203,202,132-272,22
FBGN0033627,CG13204,202,132-272,22
FBGN0041241,GR47B,202,132-272,22
FBGN0019928,SER8,341,325-358,19
FBGN0053470,CG33470,91,50-132,23
FBGN0033347,CG8248,202,132-272,22
FBGN0033344,CG8252,202,132-272,22
FBGN0033327,PGRP-SC1B,91,50-132,23
FBGN0043576,PGRP-SC1A,91,50-132,23
FBGN0033330,CG8746,43,37-50,24
FBGN0050350,CG30350,202,132-272,22
FBGN0027513,ANA2,202,132-272,22
FBGN0033340,CG13751,43,37-50,24
FBGN0033740,DGT5,202,132-272,22
FBGN0033616,CG7745,202,132-272,22
FBGN0026385,OR47B,341,325-358,19
FBGN0003382,SHA,419,358-480,18
FBGN0043470,LAMBDATRY,91,50-132,23
FBGN0043471,KAPPATRY,419,358-480,18
FBGN0011556,ZETATRY,419,358-480,18
FBGN0010425,EPSILONTRY,91,50-132,23
FBGN0033623,CG13202,202,132-272,22
FBGN0015001,IOTATRY,341,325-358,19
FBGN0033429,CG12929,202,132-272,22
FBGN0261016,CLOS,202,132-272,22
FBGN0010342,MAP60,202,132-272,22
FBGN0033434,CG1902,419,358-480,18
FBGN0050340,CG30340,202,132-272,22
FBGN0050339,CG30339,419,358-480,18
FBGN0033437,CG12926,419,358-480,18
FBGN0053798,CG33798,43,37-50,24
FBGN0010316,DAP,291,272-310,21
FBGN0259678,SQA,91,50-132,23
FBGN0033442,CG1690,91,50-132,23
FBGN0033782,SUG,419,358-480,18
FBGN0033880,CG6553,202,132-272,22
FBGN0033871,CG13339,91,50-132,23
FBGN0033869,CPR50CB,419,358-480,18
FBGN0033867,CPR50CA,91,50-132,23
FBGN0033866,CG6280,291,272-310,21
FBGN0033861,CG12464,91,50-132,23
FBGN0034565,CG15650,91,50-132,23
FBGN0033774,CG12374,317,310-325,20
FBGN0028963,OR49B,202,132-272,22
FBGN0033777,CG17574,202,132-272,22
FBGN0053200,VEPD,43,37-50,24
FBGN0034725,CG6044,91,50-132,23
FBGN0034724,BABOS,91,50-132,23
FBGN0034721,CG11298,43,37-50,24
FBGN0085237,CG34208,91,50-132,23
FBGN0016053,PGC,91,50-132,23
FBGN0034717,CG5819,91,50-132,23
FBGN0050278,CG30278,91,50-132,23
FBGN0050403,CG30403,91,50-132,23
FBGN0032055,CG13091,202,132-272,22
FBGN0085308,CG34279,91,50-132,23
FBGN0051418,CG31418,91,50-132,23
FBGN0051419,CG31419,91,50-132,23
FBGN0039071,BB8,419,358-480,18
FBGN0039065,RAD60,419,358-480,18
FBGN0039059,CG13829,91,50-132,23
FBGN0039058,VHAAC39-2,91,50-132,23
FBGN0039507,MRT,202,132-272,22
FBGN0042111,CG18766,291,272-310,21
FBGN0038334,H-CUP,43,37-50,24
FBGN0038147,CCHA2,202,132-272,22
FBGN0264991,CG44142,43,37-50,24
FBGN0266455,CG45080,43,37-50,24
FBGN0262844,CG43208,91,50-132,23
FBGN0038133,OSI22,317,310-325,20
FBGN0039246,CG10845,91,50-132,23
FBGN0037535,PIG-H,91,50-132,23
FBGN0051469,CG31469,202,132-272,22
FBGN0085412,CG34383,91,50-132,23
FBGN0038179,CG9312,43,37-50,24
FBGN0039584,BEAT-VI,317,310-325,20
FBGN0039434,TWDLM,91,50-132,23
FBGN0039437,TWDLL,43,37-50,24
FBGN0039436,TWDLB,43,37-50,24
FBGN0039438,TWDLO,202,132-272,22
FBGN0039439,TWDLK,202,132-272,22
FBGN0039440,TWDLJ,202,132-272,22
FBGN0051081,TWDLR,91,50-132,23
FBGN0039443,TWDLS,202,132-272,22
FBGN0039444,TWDLD,202,132-272,22
FBGN0039448,TWDLQ,91,50-132,23
FBGN0039449,CG6425,202,132-272,22
FBGN0038647,CG14302,43,37-50,24
FBGN0038646,CG7715,91,50-132,23
FBGN0038645,CG7714,91,50-132,23
FBGN0085311,CG34282,202,132-272,22
FBGN0038643,CG14300,202,132-272,22
FBGN0038642,MUC91C,419,358-480,18
FBGN0038078,CG14391,43,37-50,24
FBGN0051347,CG31347,43,37-50,24
FBGN0038246,CG14853,91,50-132,23
FBGN0039788,RPT6R,91,50-132,23
FBGN0039251,TRF4-2,91,50-132,23
FBGN0039250,MINK,91,50-132,23
FBGN0003598,SU(VAR)3-7,91,50-132,23
FBGN0038128,RAVUS,91,50-132,23
FBGN0038124,CG14380,91,50-132,23
FBGN0051157,CG31157,91,50-132,23
FBGN0266615,CG45122,8,6-11,27
FBGN0038109,CG11656,202,132-272,22
FBGN0038102,CG14383,91,50-132,23
FBGN0038100,PAIP2,91,50-132,23
FBGN0038098,CG7381,419,358-480,18
FBGN0038092,BEAT-VB,91,50-132,23
FBGN0038087,BEAT-VA,291,272-310,21
FBGN0038639,CG7705,291,272-310,21
FBGN0038638,CG7702,43,37-50,24
FBGN0038627,CG7694,419,358-480,18
FBGN0031585,CG2955,91,50-132,23
FBGN0036159,CG7557,291,272-310,21
FBGN0038611,CG14309,419,358-480,18
FBGN0038607,HMW,91,50-132,23
FBGN0038931,CG13407,91,50-132,23
FBGN0051423,IR94C,43,37-50,24
FBGN0051424,IR94B,43,37-50,24
FBGN0051164,IR94A,43,37-50,24
FBGN0038941,CG7080,91,50-132,23
FBGN0053721,CG33721,91,50-132,23
