ensembl_gene_id,external_gene_name,gene_age,gene_Interval,gene_branch
ENSMUSG00000097148,GM3839,>4290,>4290,0
ENSMUSG00000038271,IFFO1,645,615-676,14
ENSMUSG00000038167,PLEKHG6,168,159-177,21
ENSMUSG00000030335,MRPL51,645,615-676,14
ENSMUSG00000038213,TAPBPL,454,435-473,16
ENSMUSG00000079343,C1S2,5,3-7,36
ENSMUSG00000038521,C1S1,1,0-3,37
ENSMUSG00000004266,PTPN6,645,615-676,14
ENSMUSG00000030120,MLF2,5,3-7,36
ENSMUSG00000004267,ENO2,>4290,>4290,0
ENSMUSG00000107478,GM45234,454,435-473,16
ENSMUSG00000004263,ATN1,454,435-473,16
ENSMUSG00000023456,TPI1,>4290,>4290,0
ENSMUSG00000004270,LPCAT3,1714,1660-1768,3
ENSMUSG00000008153,CLSTN3,886,824-948,10
ENSMUSG00000005069,PEX5,1934,1768-2101,2
ENSMUSG00000023505,CDCA3,168,159-177,21
ENSMUSG00000023439,GNB3,454,435-473,16
ENSMUSG00000023191,P3H3,454,435-473,16
ENSMUSG00000038429,USP5,544,473-615,15
ENSMUSG00000023274,CD4,332,312-352,19
ENSMUSG00000030127,COPS7A,332,312-352,19
ENSMUSG00000026523,WDR64,1714,1660-1768,3
ENSMUSG00000074059,FBXW18,1,0-3,37
ENSMUSG00000074060,FBXW15,5,3-7,36
ENSMUSG00000062275,FBXW24,5,3-7,36
ENSMUSG00000074062,FBXW16,5,3-7,36
ENSMUSG00000094992,FBXW25,5,3-7,36
ENSMUSG00000047237,FBXW21,1714,1660-1768,3
ENSMUSG00000074061,FBXW19,1,0-3,37
ENSMUSG00000054087,FBXW28,5,3-7,36
ENSMUSG00000049314,FBXW13,5,3-7,36
ENSMUSG00000070324,FBXW22,5,3-7,36
ENSMUSG00000059547,FBXW26,5,3-7,36
ENSMUSG00000104614,FBXW27,5,3-7,36
ENSMUSG00000105589,FBXW14,5,3-7,36
ENSMUSG00000028457,ATP8B5,645,615-676,14
ENSMUSG00000021559,DAPK1,886,824-948,10
ENSMUSG00000074870,CTS3,71,71-73,27
ENSMUSG00000056728,CTSLL3,70,70-71,28
ENSMUSG00000057446,CTS8,71,71-73,27
ENSMUSG00000074871,CTSM,71,71-73,27
ENSMUSG00000021439,CTSQ,71,71-73,27
ENSMUSG00000021441,CTS6,71,71-73,27
ENSMUSG00000021440,CTS7,71,71-73,27
ENSMUSG00000074874,CTLA2B,71,71-73,27
ENSMUSG00000055679,CTSR,71,71-73,27
ENSMUSG00000021477,CTSL,8,7-8,35
ENSMUSG00000044258,CTLA2A,71,71-73,27
ENSMUSG00000042243,BC051665,70,70-71,28
ENSMUSG00000050345,4930486L24RIK,70,70-71,28
ENSMUSG00000114904,GM49352,71,71-73,27
ENSMUSG00000114432,GM49391,71,71-73,27
ENSMUSG00000055298,CTSJ,71,71-73,27
ENSMUSG00000114635,GM49392,71,71-73,27
ENSMUSG00000021456,FBP2,645,615-676,14
ENSMUSG00000038987,CFAP157,987,952-1023,8
ENSMUSG00000024837,DMRT1,645,615-676,14
ENSMUSG00000042372,DMRT3,645,615-676,14
ENSMUSG00000048138,DMRT2,680,676-684,13
ENSMUSG00000043635,ADAMTS3,645,615-676,14
ENSMUSG00000035969,RUSC2,645,615-676,14
ENSMUSG00000003581,RNF215,987,952-1023,8
ENSMUSG00000020412,ASCC2,1578,1496-1660,4
ENSMUSG00000022094,SLC39A14,987,952-1023,8
ENSMUSG00000006906,STAMBP,1578,1496-1660,4
ENSMUSG00000022771,PPIL2,1578,1496-1660,4
ENSMUSG00000018427,YPEL2,424,413-435,17
ENSMUSG00000063358,MAPK1,680,676-684,13
ENSMUSG00000029291,RUFY3,1292,1105-1480,6
ENSMUSG00000043940,WDFY3,987,952-1023,8
ENSMUSG00000029330,CDS1,>4290,>4290,0
ENSMUSG00000013495,TMEM175,987,952-1023,8
ENSMUSG00000029334,PRKG2,544,473-615,15
ENSMUSG00000029335,BMP3,544,473-615,15
ENSMUSG00000057816,CFAP299,987,952-1023,8
ENSMUSG00000029337,FGF5,680,676-684,13
ENSMUSG00000035456,PRDM8,645,615-676,14
ENSMUSG00000034663,BMP2K,645,615-676,14
ENSMUSG00000029486,MRPL1,645,615-676,14
ENSMUSG00000034724,CNOT6L,950,948-952,9
ENSMUSG00000046329,SLC25A23,645,615-676,14
ENSMUSG00000019715,GLE1,1714,1660-1768,3
ENSMUSG00000026820,PTGES2,950,948-952,9
ENSMUSG00000041068,4930596D02RIK,39,33-45,31
ENSMUSG00000096405,4930474N05RIK,39,33-45,31
ENSMUSG00000026821,RALGDS,544,473-615,15
ENSMUSG00000000902,SMARCB1,1714,1660-1768,3
ENSMUSG00000009092,DERL3,>4290,>4290,0
ENSMUSG00000020393,KREMEN1,544,473-615,15
ENSMUSG00000041733,COQ5,>4290,>4290,0
ENSMUSG00000041961,ZNRF3,680,676-684,13
ENSMUSG00000020484,XBP1,544,473-615,15
ENSMUSG00000041548,HSPB8,886,824-948,10
ENSMUSG00000066900,SUDS3,987,952-1023,8
ENSMUSG00000032959,PEBP1,454,435-473,16
ENSMUSG00000066894,VSIG10,544,473-615,15
ENSMUSG00000029364,WSB2,886,824-948,10
ENSMUSG00000029363,RFC5,>4290,>4290,0
ENSMUSG00000061578,KSR2,987,952-1023,8
ENSMUSG00000029361,NOS1,645,615-676,14
ENSMUSG00000034285,NIPSNAP1,1578,1496-1660,4
ENSMUSG00000020424,CASTOR1,645,615-676,14
ENSMUSG00000032840,2410131K14RIK,1578,1496-1660,4
ENSMUSG00000032850,RNFT2,544,473-615,15
ENSMUSG00000032867,FBXW8,1714,1660-1768,3
ENSMUSG00000032898,FBXO21,987,952-1023,8
ENSMUSG00000009073,NF2,544,473-615,15
ENSMUSG00000063600,EGFEM1,50,45-55,30
ENSMUSG00000043811,RTN4R,645,615-676,14
ENSMUSG00000043510,HSCB,>4290,>4290,0
ENSMUSG00000022210,DHRS4,>4290,>4290,0
ENSMUSG00000036352,UBAC1,950,948-952,9
ENSMUSG00000026925,INPP5E,1714,1660-1768,3
ENSMUSG00000026926,PMPCA,1934,1768-2101,2
ENSMUSG00000028417,TAL2,544,473-615,15
ENSMUSG00000038425,POLI,680,676-684,13
ENSMUSG00000028470,HINT2,680,676-684,13
ENSMUSG00000021731,MRPS30,810,797-824,11
ENSMUSG00000021728,EMB,950,948-952,9
ENSMUSG00000032688,MALT1,950,948-952,9
ENSMUSG00000035139,SECISBP2,1714,1660-1768,3
ENSMUSG00000029319,COQ2,1934,1768-2101,2
ENSMUSG00000024827,GLDC,>4290,>4290,0
ENSMUSG00000029482,AACS,1714,1660-1768,3
ENSMUSG00000062234,GAK,1578,1496-1660,4
ENSMUSG00000021583,ERAP1,1934,1768-2101,2
ENSMUSG00000043923,CCDC84,645,615-676,14
ENSMUSG00000036002,FAM214B,544,473-615,15
ENSMUSG00000054999,NAALADL1,987,952-1023,8
ENSMUSG00000066838,ZFP772,5,3-7,36
ENSMUSG00000062116,ZFP954,645,615-676,14
ENSMUSG00000063535,ZFP773,645,615-676,14
ENSMUSG00000022241,TARS,680,676-684,13
ENSMUSG00000078716,TMEM8B,645,615-676,14
ENSMUSG00000021646,MCCC2,>4290,>4290,0
ENSMUSG00000012443,KIF11,645,615-676,14
ENSMUSG00000058454,DHCR7,886,824-948,10
ENSMUSG00000043671,DPY19L3,645,615-676,14
ENSMUSG00000044452,ZFP507,645,615-676,14
ENSMUSG00000043456,ZFP536,645,615-676,14
ENSMUSG00000002068,CCNE1,>4290,>4290,0
ENSMUSG00000058145,ADAMTS17,645,615-676,14
ENSMUSG00000053091,LINS1,950,948-952,9
ENSMUSG00000030509,ASB7,645,615-676,14
ENSMUSG00000015134,ALDH1A3,680,676-684,13
ENSMUSG00000032640,CHSY1,886,824-948,10
ENSMUSG00000030512,SNRPA1,1714,1660-1768,3
ENSMUSG00000066108,MUC5B,24,21-29,33
ENSMUSG00000025139,TOLLIP,987,952-1023,8
ENSMUSG00000032388,SPG21,1064,1023-1105,7
ENSMUSG00000041837,PDCD7,680,676-684,13
ENSMUSG00000054978,KBTBD13,645,615-676,14
ENSMUSG00000041696,RASL12,544,473-615,15
ENSMUSG00000039257,VSTM2B,645,615-676,14
ENSMUSG00000070348,CCND1,>4290,>4290,0
ENSMUSG00000031074,FGF3,680,676-684,13
ENSMUSG00000050917,FGF4,680,676-684,13
ENSMUSG00000031073,FGF15,680,676-684,13
ENSMUSG00000031077,FADD,544,473-615,15
ENSMUSG00000027282,MTCH2,987,952-1023,8
ENSMUSG00000073423,ZFP414,645,615-676,14
ENSMUSG00000050721,PLEKHO2,680,676-684,13
ENSMUSG00000028133,RWDD3,645,615-676,14
ENSMUSG00000025105,BNC1,810,797-824,11
ENSMUSG00000025104,HDGFL3,886,824-948,10
ENSMUSG00000031353,RBBP7,1934,1768-2101,2
ENSMUSG00000038344,TXLNG,1578,1496-1660,4
ENSMUSG00000063605,CCDC102A,645,615-676,14
ENSMUSG00000040631,DOK4,886,824-948,10
ENSMUSG00000031090,NADSYN1,>4290,>4290,0
ENSMUSG00000048677,TPCN2,987,952-1023,8
ENSMUSG00000030423,POP4,>4290,>4290,0
ENSMUSG00000015709,ARNT2,987,952-1023,8
ENSMUSG00000030630,FAH,1934,1768-2101,2
ENSMUSG00000036934,4921524J17RIK,645,615-676,14
ENSMUSG00000031696,VPS35,>4290,>4290,0
ENSMUSG00000059183,MTFMT,>4290,>4290,0
ENSMUSG00000005506,CELF1,987,952-1023,8
ENSMUSG00000052353,CEMIP,645,615-676,14
ENSMUSG00000038503,MESD,886,824-948,10
ENSMUSG00000070462,TLNRD1,680,676-684,13
ENSMUSG00000001741,IL16,645,615-676,14
ENSMUSG00000046027,STARD5,886,824-948,10
ENSMUSG00000038540,TMC3,987,952-1023,8
ENSMUSG00000038563,EFL1,>4290,>4290,0
ENSMUSG00000023942,SLC29A1,680,676-684,13
ENSMUSG00000060923,ACYP2,645,615-676,14
ENSMUSG00000026023,CDK15,544,473-615,15
ENSMUSG00000024758,RTN3,454,435-473,16
ENSMUSG00000096664,GM3409,1,0-3,37
ENSMUSG00000104752,GM5565,1,0-3,37
ENSMUSG00000079093,4930449I24RIK,1,0-3,37
ENSMUSG00000096527,GM6370,1,0-3,37
ENSMUSG00000096798,GM6309,1,0-3,37
ENSMUSG00000079091,GM3404,1,0-3,37
ENSMUSG00000029526,1700123K08RIK,8,7-8,35
ENSMUSG00000096344,GM6408,1,0-3,37
ENSMUSG00000095040,1700001J03RIK,5,3-7,36
ENSMUSG00000095557,GM3415,1,0-3,37
ENSMUSG00000041505,GM3402,1,0-3,37
ENSMUSG00000024241,SOS1,454,435-473,16
ENSMUSG00000055760,GEMIN6,645,615-676,14
ENSMUSG00000024245,TMEM178,680,676-684,13
ENSMUSG00000107906,GM5580,>4290,>4290,0
ENSMUSG00000094973,GM8994,>4290,>4290,0
ENSMUSG00000025580,EIF4A3,>4290,>4290,0
ENSMUSG00000015605,SRF,1578,1496-1660,4
ENSMUSG00000045237,1110012L19RIK,544,473-615,15
ENSMUSG00000023938,AARS2,987,952-1023,8
ENSMUSG00000026509,CAPN2,680,676-684,13
ENSMUSG00000040269,MRPS28,645,615-676,14
ENSMUSG00000038806,SDE2,>4290,>4290,0
ENSMUSG00000020459,MTIF2,886,824-948,10
ENSMUSG00000044072,EML6,645,615-676,14
ENSMUSG00000020315,SPTBN1,987,952-1023,8
ENSMUSG00000027427,POLR3F,>4290,>4290,0
ENSMUSG00000037259,DZANK1,987,952-1023,8
ENSMUSG00000027425,KAT14,1488,1480-1496,5
ENSMUSG00000098387,PET117,93,90-96,24
ENSMUSG00000036026,TMEM63B,544,473-615,15
ENSMUSG00000038541,SRD5A2,987,952-1023,8
ENSMUSG00000024067,DPY30,645,615-676,14
ENSMUSG00000010609,PSEN2,1578,1496-1660,4
ENSMUSG00000054640,SLC8A1,680,676-684,13
ENSMUSG00000049659,AFTPH,680,676-684,13
ENSMUSG00000020149,RAB1A,424,413-435,17
ENSMUSG00000045671,SPRED2,950,948-952,9
ENSMUSG00000016984,ETAA1,544,473-615,15
ENSMUSG00000044629,CNRIP1,645,615-676,14
ENSMUSG00000044966,FBXO48,645,615-676,14
ENSMUSG00000030051,APLF,987,952-1023,8
ENSMUSG00000008333,SNRPB2,1714,1660-1768,3
ENSMUSG00000027384,NDUFAF5,1934,1768-2101,2
ENSMUSG00000045624,ESF1,1934,1768-2101,2
ENSMUSG00000010651,ACAA1B,645,615-676,14
ENSMUSG00000079017,IFI27L2A,50,45-55,30
ENSMUSG00000064215,IFI27,132,105-159,22
ENSMUSG00000021208,IFI27L2B,5,3-7,36
ENSMUSG00000055675,KBTBD11,645,615-676,14
ENSMUSG00000071176,ARHGEF10,886,824-948,10
ENSMUSG00000026317,CLN8,645,615-676,14
ENSMUSG00000051978,ERICH1,544,473-615,15
ENSMUSG00000036983,TFB1M,1064,1023-1105,7
ENSMUSG00000023800,TIAM2,645,615-676,14
ENSMUSG00000046201,SCAF8,987,952-1023,8
ENSMUSG00000024084,QPCT,1488,1480-1496,5
ENSMUSG00000074576,MOCS3,>4290,>4290,0
ENSMUSG00000037025,FOXA2,680,676-684,13
ENSMUSG00000037034,PAX1,886,824-948,10
ENSMUSG00000027434,NKX2-2,680,676-684,13
ENSMUSG00000074749,KIZ,680,676-684,13
ENSMUSG00000037110,RALGAPA2,544,473-615,15
ENSMUSG00000068154,INSM1,680,676-684,13
ENSMUSG00000028671,GALE,1934,1768-2101,2
ENSMUSG00000028807,ZBTB8A,544,473-615,15
ENSMUSG00000028672,HMGCL,>4290,>4290,0
ENSMUSG00000042367,GJB3,645,615-676,14
ENSMUSG00000028651,PPIE,645,615-676,14
ENSMUSG00000011257,PABPC4,645,615-676,14
ENSMUSG00000014453,BLK,544,473-615,15
ENSMUSG00000050493,FAM167B,680,676-684,13
ENSMUSG00000037242,CLIC4,>4290,>4290,0
ENSMUSG00000070691,RUNX3,987,952-1023,8
ENSMUSG00000028821,SYF2,1578,1496-1660,4
ENSMUSG00000028822,TMEM50A,645,615-676,14
ENSMUSG00000028825,RHD,680,676-684,13
ENSMUSG00000040859,BSDC1,645,615-676,14
ENSMUSG00000020629,ADI1,810,797-824,11
ENSMUSG00000020628,TRAPPC12,1064,1023-1105,7
ENSMUSG00000036613,EIPR1,1714,1660-1768,3
ENSMUSG00000020674,PXDN,1064,1023-1105,7
ENSMUSG00000019863,QRSL1,>4290,>4290,0
ENSMUSG00000026618,IARS2,>4290,>4290,0
ENSMUSG00000039318,RAB3GAP2,1578,1496-1660,4
ENSMUSG00000023387,KCNK16,950,948-952,9
ENSMUSG00000023999,KIF6,987,952-1023,8
ENSMUSG00000040260,DAAM2,1714,1660-1768,3
ENSMUSG00000064120,MOCS1,1934,1768-2101,2
ENSMUSG00000020566,ATP6V1C2,>4290,>4290,0
ENSMUSG00000061458,NOL10,>4290,>4290,0
ENSMUSG00000011179,ODC1,>4290,>4290,0
ENSMUSG00000019905,GPRC6A,544,473-615,15
ENSMUSG00000066643,WDR35,987,952-1023,8
ENSMUSG00000043673,KCNS3,645,615-676,14
ENSMUSG00000029135,FOSL2,680,676-684,13
ENSMUSG00000052139,BABAM2,987,952-1023,8
ENSMUSG00000029136,RBKS,>4290,>4290,0
ENSMUSG00000106918,MRPL33,5,3-7,36
ENSMUSG00000029141,SLC4A1AP,1064,1023-1105,7
ENSMUSG00000053134,SUPT7L,645,615-676,14
ENSMUSG00000040490,LRFN2,645,615-676,14
ENSMUSG00000052525,SPDYA,886,824-948,10
ENSMUSG00000041057,WDR43,>4290,>4290,0
ENSMUSG00000055471,ALK,544,473-615,15
ENSMUSG00000024059,CLIP4,645,615-676,14
ENSMUSG00000045679,PQLC3,544,473-615,15
ENSMUSG00000038248,SOBP,680,676-684,13
ENSMUSG00000038240,PDSS2,>4290,>4290,0
ENSMUSG00000019797,1700021F05RIK,680,676-684,13
ENSMUSG00000038214,BEND3,544,473-615,15
ENSMUSG00000068082,GRXCR1,645,615-676,14
ENSMUSG00000016181,UTP25,645,615-676,14
ENSMUSG00000020600,SLC7A15,>4290,>4290,0
ENSMUSG00000042558,ADPRHL2,1714,1660-1768,3
ENSMUSG00000021179,NRDE2,1578,1496-1660,4
ENSMUSG00000033530,TTC7B,886,824-948,10
ENSMUSG00000021022,PPP2R3C,987,952-1023,8
ENSMUSG00000021023,PRORP,987,952-1023,8
ENSMUSG00000045440,INSM2,950,948-952,9
ENSMUSG00000021027,RALGAPA1,1488,1480-1496,5
ENSMUSG00000060121,GEMIN2,950,948-952,9
ENSMUSG00000020994,PNN,987,952-1023,8
ENSMUSG00000021009,PTPN21,645,615-676,14
ENSMUSG00000027349,FAM98B,1064,1023-1105,7
ENSMUSG00000027351,SPRED1,950,948-952,9
ENSMUSG00000027210,MEIS2,950,948-952,9
ENSMUSG00000040282,BC052040,950,948-952,9
ENSMUSG00000057147,DPH6,1934,1768-2101,2
ENSMUSG00000040383,AQR,>4290,>4290,0
ENSMUSG00000068614,ACTC1,1934,1768-2101,2
ENSMUSG00000046314,STXBP6,645,615-676,14
ENSMUSG00000037712,FERMT2,987,952-1023,8
ENSMUSG00000037697,DDHD1,886,824-948,10
ENSMUSG00000021835,BMP4,645,615-676,14
ENSMUSG00000024063,LBH,454,435-473,16
ENSMUSG00000054469,LCLAT1,1714,1660-1768,3
ENSMUSG00000040520,MANEA,645,615-676,14
ENSMUSG00000055373,FUT9,987,952-1023,8
ENSMUSG00000028259,FHL5,886,824-948,10
ENSMUSG00000005501,USP40,1714,1660-1768,3
ENSMUSG00000020265,SUMO3,680,676-684,13
ENSMUSG00000112241,GM49325,1,0-3,37
ENSMUSG00000033124,ATG9A,1714,1660-1768,3
ENSMUSG00000001151,PCNT,680,676-684,13
ENSMUSG00000037470,UGGT1,1934,1768-2101,2
ENSMUSG00000024737,SLC15A3,332,312-352,19
ENSMUSG00000043789,VWCE,950,948-952,9
ENSMUSG00000035179,PPP1R32,424,413-435,17
ENSMUSG00000029235,PDCL2,>4290,>4290,0
ENSMUSG00000036403,CEP135,680,676-684,13
ENSMUSG00000032411,TFDP2,1714,1660-1768,3
ENSMUSG00000026220,SLC16A14,950,948-952,9
ENSMUSG00000026166,CCL20,332,312-352,19
ENSMUSG00000079465,COL4A3,544,473-615,15
ENSMUSG00000067158,COL4A4,544,473-615,15
ENSMUSG00000055980,IRS1,680,676-684,13
ENSMUSG00000055978,FUT2,77,73-82,26
ENSMUSG00000040364,SEC1,71,71-73,27
ENSMUSG00000008461,FUT1,645,615-676,14
ENSMUSG00000031111,IGSF1,382,352-413,18
ENSMUSG00000078810,GP6,382,352-413,18
ENSMUSG00000022347,A1BG,382,352-413,18
ENSMUSG00000054594,OSCAR,382,352-413,18
ENSMUSG00000053338,TARM1,382,352-413,18
ENSMUSG00000052296,PPP6R1,1714,1660-1768,3
ENSMUSG00000004961,SYT5,645,615-676,14
ENSMUSG00000035458,TNNI3,810,797-824,11
ENSMUSG00000040435,PPP1R15A,332,312-352,19
ENSMUSG00000110206,FLT3L,244,177-312,20
ENSMUSG00000030796,TEAD2,382,352-413,18
ENSMUSG00000030798,CD37,544,473-615,15
ENSMUSG00000002204,NAPSA,382,352-413,18
ENSMUSG00000030722,NFATC2IP,454,435-473,16
ENSMUSG00000039556,PPP1R3F,168,159-177,21
ENSMUSG00000001964,EMD,382,352-413,18
ENSMUSG00000062564,TEX28,244,177-312,20
ENSMUSG00000031386,HCFC1,645,615-676,14
ENSMUSG00000031328,FLNA,424,413-435,17
ENSMUSG00000031376,ATP2B3,>4290,>4290,0
ENSMUSG00000031383,DUSP9,454,435-473,16
ENSMUSG00000002012,PNCK,382,352-413,18
ENSMUSG00000070520,NSMCE3,544,473-615,15
ENSMUSG00000100937,1700020D05RIK,39,33-45,31
ENSMUSG00000045761,TOGARAM2,>4290,>4290,0
ENSMUSG00000032451,TRIM42,382,352-413,18
ENSMUSG00000020894,VAMP2,1578,1496-1660,4
ENSMUSG00000019945,CABCOCO1,987,952-1023,8
ENSMUSG00000019947,ARID5B,987,952-1023,8
ENSMUSG00000021589,RHOBTB3,544,473-615,15
ENSMUSG00000021590,SPATA9,168,159-177,21
ENSMUSG00000109228,FAM81B,5,3-7,36
ENSMUSG00000021597,SLF1,544,473-615,15
ENSMUSG00000026835,FCNB,454,435-473,16
ENSMUSG00000026938,FCNA,70,70-71,28
ENSMUSG00000036587,FUT7,1064,1023-1105,7
ENSMUSG00000035778,GGTA1,168,159-177,21
ENSMUSG00000079421,4930402F06RIK,77,73-82,26
ENSMUSG00000066798,ZBTB6,424,413-435,17
ENSMUSG00000039270,MEGF9,454,435-473,16
ENSMUSG00000061950,PPP4R1,645,615-676,14
ENSMUSG00000024525,IMPA2,454,435-473,16
ENSMUSG00000001473,TUBB6,454,435-473,16
ENSMUSG00000087075,LBHD2,50,45-55,30
ENSMUSG00000021277,TRAF3,987,952-1023,8
ENSMUSG00000040867,BEGAIN,424,413-435,17
ENSMUSG00000043110,LRRN4,544,473-615,15
ENSMUSG00000027350,CHGB,382,352-413,18
ENSMUSG00000044991,SHLD1,332,312-352,19
ENSMUSG00000020159,GABRP,382,352-413,18
ENSMUSG00000040594,RANBP17,424,413-435,17
ENSMUSG00000090100,TTBK2,544,473-615,15
ENSMUSG00000046971,PLA2G4F,424,413-435,17
ENSMUSG00000070719,PLA2G4D,645,615-676,14
ENSMUSG00000033852,GM28042,645,615-676,14
ENSMUSG00000050211,PLA2G4E,645,615-676,14
ENSMUSG00000098488,PLA2G4B,645,615-676,14
ENSMUSG00000033902,MAPKBP1,424,413-435,17
ENSMUSG00000072980,OIP5,424,413-435,17
ENSMUSG00000039335,SPATA16,>4290,>4290,0
ENSMUSG00000043164,TMEM212,680,676-684,13
ENSMUSG00000050192,EIF5A2,>4290,>4290,0
ENSMUSG00000037661,GPR160,454,435-473,16
ENSMUSG00000002020,LTBP2,544,473-615,15
ENSMUSG00000045064,ZC2HC1C,645,615-676,14
ENSMUSG00000010841,CFAP97D1,332,312-352,19
ENSMUSG00000038352,ARL5C,454,435-473,16
ENSMUSG00000070336,FBXO47,645,615-676,14
ENSMUSG00000019539,RCN3,382,352-413,18
ENSMUSG00000059891,TSKS,424,413-435,17
ENSMUSG00000003872,LIN7B,645,615-676,14
ENSMUSG00000043429,CCDC185,332,312-352,19
ENSMUSG00000019876,PKIB,382,352-413,18
ENSMUSG00000019878,HSF2,544,473-615,15
ENSMUSG00000035486,PLK5,424,413-435,17
ENSMUSG00000045193,CIRBP,544,473-615,15
ENSMUSG00000020307,CDC34,382,352-413,18
ENSMUSG00000020870,CDC34B,382,352-413,18
ENSMUSG00000042570,MIER2,645,615-676,14
ENSMUSG00000047123,TICAM1,332,312-352,19
ENSMUSG00000066392,NRXN3,645,615-676,14
ENSMUSG00000051185,FAM174A,544,473-615,15
ENSMUSG00000040710,ST8SIA4,645,615-676,14
ENSMUSG00000040693,SLCO4C1,680,676-684,13
ENSMUSG00000026336,SLCO6D1,24,21-29,33
ENSMUSG00000026331,SLCO6C1,24,21-29,33
ENSMUSG00000030826,BCAT2,>4290,>4290,0
ENSMUSG00000030825,HSD17B14,424,413-435,17
ENSMUSG00000074121,NTF5,645,615-676,14
ENSMUSG00000030824,NUCB1,544,473-615,15
ENSMUSG00000034165,CCND3,1578,1496-1660,4
ENSMUSG00000038520,TBC1D17,645,615-676,14
ENSMUSG00000011096,AKT1S1,950,948-952,9
ENSMUSG00000008140,EMC10,645,615-676,14
ENSMUSG00000002968,MED25,645,615-676,14
ENSMUSG00000030731,SYT3,544,473-615,15
ENSMUSG00000059851,KMT5C,544,473-615,15
ENSMUSG00000030707,CORO1A,454,435-473,16
ENSMUSG00000042178,ARMC5,645,615-676,14
ENSMUSG00000020137,THAP2,987,952-1023,8
ENSMUSG00000073568,ARL14EPL,987,952-1023,8
ENSMUSG00000030780,BC017158,1934,1768-2101,2
ENSMUSG00000030822,PRR14,544,473-615,15
ENSMUSG00000042502,CD2BP2,1578,1496-1660,4
ENSMUSG00000042492,TBC1D10B,>4290,>4290,0
ENSMUSG00000042289,HSD3B7,>4290,>4290,0
ENSMUSG00000042308,SETD1A,14,8-21,34
ENSMUSG00000108815,GM49388,14,8-21,34
ENSMUSG00000078622,CCDC47,1714,1660-1768,3
ENSMUSG00000049354,DCAF7,>4290,>4290,0
ENSMUSG00000037579,KCNH3,987,952-1023,8
ENSMUSG00000020932,GFAP,645,615-676,14
ENSMUSG00000020700,MAP3K3,>4290,>4290,0
ENSMUSG00000040699,LIMD2,544,473-615,15
ENSMUSG00000020705,DDX42,>4290,>4290,0
ENSMUSG00000069631,STRADA,645,615-676,14
ENSMUSG00000098134,RNF113A2,14,8-21,34
ENSMUSG00000036537,RNF113A1,1714,1660-1768,3
ENSMUSG00000020873,SLC35B1,>4290,>4290,0
ENSMUSG00000002580,MIEN1,680,676-684,13
ENSMUSG00000020923,UBTF,454,435-473,16
ENSMUSG00000034757,TMUB2,680,676-684,13
ENSMUSG00000034768,ASB16,544,473-615,15
ENSMUSG00000034773,BC030867,645,615-676,14
ENSMUSG00000020704,ASIC2,544,473-615,15
ENSMUSG00000035413,TMEM98,810,797-824,11
ENSMUSG00000056666,RETSAT,680,676-684,13
ENSMUSG00000048878,HEXIM1,645,615-676,14
ENSMUSG00000020882,CACNB1,950,948-952,9
ENSMUSG00000003418,ST8SIA6,645,615-676,14
ENSMUSG00000020929,EFTUD2,>4290,>4290,0
ENSMUSG00000075595,ZFP652,544,473-615,15
ENSMUSG00000038845,PHB,50,45-55,30
ENSMUSG00000049502,DTX3L,680,676-684,13
ENSMUSG00000020695,MRC2,680,676-684,13
ENSMUSG00000020691,METTL2,645,615-676,14
ENSMUSG00000046215,RPRML,645,615-676,14
ENSMUSG00000007877,TCAP,544,473-615,15
ENSMUSG00000018167,STARD3,987,952-1023,8
ENSMUSG00000003119,CDK12,645,615-676,14
ENSMUSG00000020883,FBXL20,1714,1660-1768,3
ENSMUSG00000004500,ZFP324,132,105-159,22
ENSMUSG00000017176,NT5C3B,987,952-1023,8
ENSMUSG00000006782,CNP,645,615-676,14
ENSMUSG00000006784,TTC25,987,952-1023,8
ENSMUSG00000017837,NKIRAS2,645,615-676,14
ENSMUSG00000017830,DHX58,680,676-684,13
ENSMUSG00000020918,KAT2A,544,473-615,15
ENSMUSG00000045471,HCRT,544,473-615,15
ENSMUSG00000004040,STAT3,645,615-676,14
ENSMUSG00000019301,HSD17B1,454,435-473,16
ENSMUSG00000020925,CCDC43,645,615-676,14
ENSMUSG00000001240,RAMP2,544,473-615,15
ENSMUSG00000006920,EZH1,454,435-473,16
ENSMUSG00000035172,PLEKHH3,645,615-676,14
ENSMUSG00000035198,TUBG1,1934,1768-2101,2
ENSMUSG00000017801,MLX,987,952-1023,8
ENSMUSG00000019303,PSMC3IP,>4290,>4290,0
ENSMUSG00000018486,WNT9B,950,948-952,9
ENSMUSG00000020946,GOSR2,1714,1660-1768,3
ENSMUSG00000034621,GPATCH8,645,615-676,14
ENSMUSG00000003873,BAX,987,952-1023,8
ENSMUSG00000003429,RPS11,>4290,>4290,0
ENSMUSG00000029570,LFNG,810,797-824,11
ENSMUSG00000029560,SNX8,1292,1105-1480,6
ENSMUSG00000036639,NUDT1,1578,1496-1660,4
ENSMUSG00000029557,MRM2,1064,1023-1105,7
ENSMUSG00000029551,PSMG3,645,615-676,14
ENSMUSG00000036687,TMEM184A,810,797-824,11
ENSMUSG00000098140,GM26938,810,797-824,11
ENSMUSG00000018143,MAFK,680,676-684,13
ENSMUSG00000029547,INTS1,1064,1023-1105,7
ENSMUSG00000026197,ZFAND2B,1714,1660-1768,3
ENSMUSG00000022683,PLA2G10,645,615-676,14
