ensembl_gene_id,external_gene_name,gene_age,gene_Interval,gene_branch
ENSGALG00000010379,SNCA,645,615-676,14
ENSGALG00000015649,NOP14,1714,1660-1768,3
ENSGALG00000009511,,680,676-684,13
ENSGALG00000031341,,18,0-37,29
ENSGALG00000015664,ADD1,1064,1023-1105,7
ENSGALG00000010697,SEMA4D,987,952-1023,8
ENSGALG00000010688,SHC3,950,948-952,9
ENSGALG00000049835,S1PR3,645,615-676,14
ENSGALG00000033408,ZBTB7C,544,473-615,15
ENSGALG00000046886,,18,0-37,29
ENSGALG00000035912,,544,473-615,15
ENSGALG00000037160,,987,952-1023,8
ENSGALG00000029545,SMAD7B,987,952-1023,8
ENSGALG00000037426,DYM,1714,1660-1768,3
ENSGALG00000052796,,454,435-473,16
ENSGALG00000003365,RAD1,1714,1660-1768,3
ENSGALG00000003373,BRIX1,>4290,>4290,0
ENSGALG00000003387,,1292,1105-1480,6
ENSGALG00000052991,,680,676-684,13
ENSGALG00000003432,AGXT2,1064,1023-1105,7
ENSGALG00000003446,PRLR,645,615-676,14
ENSGALG00000031355,,39,37-42,28
ENSGALG00000034584,,645,615-676,14
ENSGALG00000054655,,332,312-352,19
ENSGALG00000035785,,645,615-676,14
ENSGALG00000041052,,645,615-676,14
ENSGALG00000015320,NANS,645,615-676,14
ENSGALG00000028998,XPA,1292,1105-1480,6
ENSGALG00000004665,KPNA7,1934,1768-2101,2
ENSGALG00000013646,VPS37A,544,473-615,15
ENSGALG00000006307,NSMCE1,1578,1496-1660,4
ENSGALG00000007926,ATP5PD,1292,1105-1480,6
ENSGALG00000039408,PNPLA6,1292,1105-1480,6
ENSGALG00000008771,SHOC2,544,473-615,15
ENSGALG00000008700,PDCD4,987,952-1023,8
ENSGALG00000037714,BBIP1,18,0-37,29
ENSGALG00000008585,SMC3,>4290,>4290,0
ENSGALG00000032618,DUSP5,454,435-473,16
ENSGALG00000008523,XPNPEP1,645,615-676,14
ENSGALG00000041346,CXCL12,454,435-473,16
ENSGALG00000007638,HMOX2,645,615-676,14
ENSGALG00000031841,SLX4,680,676-684,13
ENSGALG00000006916,GDE1,1714,1660-1768,3
ENSGALG00000046992,MCRIP2,645,615-676,14
ENSGALG00000007762,CREBBP,987,952-1023,8
ENSGALG00000038884,SRL,680,676-684,13
ENSGALG00000027823,TFAP4,987,952-1023,8
ENSGALG00000042661,MVB12A,544,473-615,15
ENSGALG00000040553,SLC27A1,454,435-473,16
ENSGALG00000046896,COLGALT1,645,615-676,14
ENSGALG00000038506,NXNL1,645,615-676,14
ENSGALG00000049582,,18,0-37,29
ENSGALG00000038714,NDUFB7,63,47-80,26
ENSGALG00000012153,METTL15P1,>4290,>4290,0
ENSGALG00000040834,LGR4,645,615-676,14
ENSGALG00000008148,MYBPC3,950,948-952,9
ENSGALG00000008127,SPI1,544,473-615,15
ENSGALG00000008122,SLC39A13,1292,1105-1480,6
ENSGALG00000028327,,680,676-684,13
ENSGALG00000003655,GAS2,645,615-676,14
ENSGALG00000039254,SLC17A6,950,948-952,9
ENSGALG00000003748,ANO5,645,615-676,14
ENSGALG00000007371,IGDCC3,645,615-676,14
ENSGALG00000007358,CILP,680,676-684,13
ENSGALG00000008187,EIF3J,1578,1496-1660,4
ENSGALG00000008208,CASC4,645,615-676,14
ENSGALG00000003944,FAM189A1,645,615-676,14
ENSGALG00000031408,SORD,1934,1768-2101,2
ENSGALG00000027716,,332,312-352,19
ENSGALG00000026111,,886,824-948,10
ENSGALG00000043139,SYT7,987,952-1023,8
ENSGALG00000040632,SDHAF2,1578,1496-1660,4
ENSGALG00000040962,CPSF7,645,615-676,14
ENSGALG00000006841,POLR2L,454,435-473,16
ENSGALG00000036492,DAGLA,645,615-676,14
ENSGALG00000031542,EXT2,987,952-1023,8
ENSGALG00000037975,CA3B,680,676-684,13
ENSGALG00000021340,CA9,680,676-684,13
ENSGALG00000030781,CA2,950,948-952,9
ENSGALG00000053860,,296,280-312,20
ENSGALG00000007492,YME1L1,1934,1768-2101,2
ENSGALG00000007507,MASTL,1578,1496-1660,4
ENSGALG00000007519,ACBD5,1714,1660-1768,3
ENSGALG00000007547,ABI1,645,615-676,14
ENSGALG00000007559,PDSS1,>4290,>4290,0
ENSGALG00000007564,,680,676-684,13
ENSGALG00000007579,APBB1IP,987,952-1023,8
ENSGALG00000040436,GAD2,1934,1768-2101,2
ENSGALG00000007647,MYO3A,645,615-676,14
ENSGALG00000007667,GPR158,645,615-676,14
ENSGALG00000048869,,1578,1496-1660,4
ENSGALG00000050814,,1578,1496-1660,4
ENSGALG00000007677,THNSL1,680,676-684,13
ENSGALG00000007680,ENKUR,987,952-1023,8
ENSGALG00000006995,APOD,454,435-473,16
ENSGALG00000007485,TFRC,544,473-615,15
ENSGALG00000016420,SH3KBP1,1488,1480-1496,5
ENSGALG00000016426,MAP3K15,645,615-676,14
ENSGALG00000016388,KLHL34,544,473-615,15
ENSGALG00000019157,SMPX,544,473-615,15
ENSGALG00000016382,MBTPS2,987,952-1023,8
ENSGALG00000016375,PHEX,886,824-948,10
ENSGALG00000016358,PTCHD1,1578,1496-1660,4
ENSGALG00000004333,ABCA5,>4290,>4290,0
ENSGALG00000008176,ASB3,645,615-676,14
ENSGALG00000000011,C10ORF88,544,473-615,15
ENSGALG00000041140,HTRA1,645,615-676,14
ENSGALG00000034548,PLEKHA1,680,676-684,13
ENSGALG00000001907,WAPL,987,952-1023,8
ENSGALG00000045754,,18,0-37,29
ENSGALG00000037366,GRID1,950,948-952,9
ENSGALG00000011252,,174,111-237,23
ENSGALG00000010490,DPYSL4,544,473-615,15
ENSGALG00000010486,JAKMIP3,645,615-676,14
ENSGALG00000006670,PPP1R3C,987,952-1023,8
ENSGALG00000050416,SYDE1,645,615-676,14
ENSGALG00000005419,ERC2,544,473-615,15
ENSGALG00000001849,BSN,645,615-676,14
ENSGALG00000004366,BAP1,987,952-1023,8
ENSGALG00000003243,RAD54L2,1934,1768-2101,2
ENSGALG00000050390,CYB561D2,987,952-1023,8
ENSGALG00000045658,ABHD14A,>4290,>4290,0
ENSGALG00000042984,,>4290,>4290,0
ENSGALG00000006937,P4HTM,680,676-684,13
ENSGALG00000026089,SLC26A6,645,615-676,14
ENSGALG00000005972,KBTBD12,645,615-676,14
ENSGALG00000027363,C1ORF159,544,473-615,15
ENSGALG00000034630,PPIL1,1578,1496-1660,4
ENSGALG00000003447,FRS3,886,824-948,10
ENSGALG00000003212,TSPO2,645,615-676,14
ENSGALG00000002881,C26H6ORF125,454,435-473,16
ENSGALG00000043002,TOMM6,454,435-473,16
ENSGALG00000007244,SIRT4,1578,1496-1660,4
ENSGALG00000003948,ALAS1,>4290,>4290,0
ENSGALG00000049862,,18,0-37,29
ENSGALG00000034572,,1714,1660-1768,3
ENSGALG00000041650,DUSP7,454,435-473,16
ENSGALG00000026978,RPL29,>4290,>4290,0
ENSGALG00000004813,IARS,>4290,>4290,0
ENSGALG00000004879,SLC6A11,645,615-676,14
ENSGALG00000004921,SLC6A1,645,615-676,14
ENSGALG00000004930,HRH1,454,435-473,16
ENSGALG00000004932,ATG7,>4290,>4290,0
ENSGALG00000004937,VGLL4,645,615-676,14
ENSGALG00000004940,TAMM41,1934,1768-2101,2
ENSGALG00000004969,TIMP4,645,615-676,14
ENSGALG00000004974,PPARG,810,797-824,11
ENSGALG00000000903,TERF2IP,454,435-473,16
ENSGALG00000029831,IFFO2,645,615-676,14
ENSGALG00000003991,MRTO4,544,473-615,15
ENSGALG00000009948,HHIP,680,676-684,13
ENSGALG00000008431,SMARCA1,1934,1768-2101,2
ENSGALG00000009886,USP38,645,615-676,14
ENSGALG00000009898,GAB1,886,824-948,10
ENSGALG00000009880,INPP4B,987,952-1023,8
ENSGALG00000009868,ZNF330,645,615-676,14
ENSGALG00000009865,RNF150,645,615-676,14
ENSGALG00000009855,TBC1D9,645,615-676,14
ENSGALG00000009836,ELMOD2,1714,1660-1768,3
ENSGALG00000025851,GPRIN3,544,473-615,15
ENSGALG00000010371,FAM13A,987,952-1023,8
ENSGALG00000010363,HERC3,544,473-615,15
ENSGALG00000011266,PPM1K,886,824-948,10
ENSGALG00000010921,PKD2,950,948-952,9
ENSGALG00000010882,G3BP2,1578,1496-1660,4
ENSGALG00000010878,USO1,1714,1660-1768,3
ENSGALG00000001933,CORO2A,1714,1660-1768,3
ENSGALG00000028298,CNTLN,680,676-684,13
ENSGALG00000015101,BNC2,810,797-824,11
ENSGALG00000015105,PSIP1,645,615-676,14
ENSGALG00000011323,SNAPC3,1714,1660-1768,3
ENSGALG00000049273,MICOS13,544,473-615,15
ENSGALG00000012860,HSD11B1L,>4290,>4290,0
ENSGALG00000026716,CELF5,645,615-676,14
ENSGALG00000001252,CREB3L3,1292,1105-1480,6
ENSGALG00000027838,HMG20B,1934,1768-2101,2
ENSGALG00000003136,IKZF2,544,473-615,15
ENSGALG00000003126,ERBB4,645,615-676,14
ENSGALG00000043447,LAS1L,544,473-615,15
ENSGALG00000054718,FLNA,18,0-37,29
ENSGALG00000001270,PRKCZ,680,676-684,13
ENSGALG00000001229,SKI,645,615-676,14
ENSGALG00000029678,SNX16,645,615-676,14
ENSGALG00000041795,WWP1,1578,1496-1660,4
ENSGALG00000031248,RMDN1,1064,1023-1105,7
ENSGALG00000035561,CPNE3,950,948-952,9
ENSGALG00000006723,,>4290,>4290,0
ENSGALG00000006749,WDR37,>4290,>4290,0
ENSGALG00000006797,ADARB2,987,952-1023,8
ENSGALG00000007082,CREM,1292,1105-1480,6
ENSGALG00000007095,CUL2,987,952-1023,8
ENSGALG00000007426,MKX,645,615-676,14
ENSGALG00000007417,ARMC4,987,952-1023,8
ENSGALG00000007408,MPP7,987,952-1023,8
ENSGALG00000035281,WAC,950,948-952,9
ENSGALG00000040993,BAMBI,645,615-676,14
ENSGALG00000007351,MTPAP,810,797-824,11
ENSGALG00000007356,MAP3K8,544,473-615,15
ENSGALG00000007266,ZNF438,544,473-615,15
ENSGALG00000012730,GFOD1,>4290,>4290,0
ENSGALG00000042396,SLC12A7,1292,1105-1480,6
ENSGALG00000029912,CAMK1,1714,1660-1768,3
ENSGALG00000041428,NEK4,544,473-615,15
ENSGALG00000001655,SPCS1,544,473-615,15
ENSGALG00000001642,GLT8D1,544,473-615,15
ENSGALG00000001613,GNL3,645,615-676,14
ENSGALG00000034347,KIF21B,>4290,>4290,0
ENSGALG00000037546,SRPK1,1578,1496-1660,4
ENSGALG00000042589,,18,0-37,29
ENSGALG00000032832,DNAJC16,>4290,>4290,0
ENSGALG00000045288,CAMK2N1,544,473-615,15
ENSGALG00000039967,RP11-529K1.3,645,615-676,14
ENSGALG00000001714,PUSL1,544,473-615,15
ENSGALG00000033293,ACAP3,645,615-676,14
ENSGALG00000001848,UBE2J2,1714,1660-1768,3
ENSGALG00000001939,HIPK1,680,676-684,13
ENSGALG00000000627,DNAJC11,1714,1660-1768,3
ENSGALG00000028148,PHF13,645,615-676,14
ENSGALG00000036380,SLC48A1,680,676-684,13
ENSGALG00000039710,HDAC7,454,435-473,16
ENSGALG00000033090,VDR,810,797-824,11
ENSGALG00000034399,,63,47-80,26
ENSGALG00000045352,EIF4B,987,952-1023,8
ENSGALG00000006792,VSTM2L,950,948-952,9
ENSGALG00000006775,TGM2,454,435-473,16
ENSGALG00000001046,DLGAP4,645,615-676,14
ENSGALG00000028567,MYL9,987,952-1023,8
ENSGALG00000055078,,454,435-473,16
ENSGALG00000006047,TPRA1,987,952-1023,8
ENSGALG00000006056,,454,435-473,16
ENSGALG00000006097,PLXNA1,544,473-615,15
ENSGALG00000033231,RACGAP1,1292,1105-1480,6
ENSGALG00000006519,KIAA1024,645,615-676,14
ENSGALG00000015037,EVC,544,473-615,15
ENSGALG00000015029,EVC2,544,473-615,15
ENSGALG00000015015,CYTL1,544,473-615,15
ENSGALG00000015012,STX18,1578,1496-1660,4
ENSGALG00000015010,NSG1,645,615-676,14
ENSGALG00000004311,,645,615-676,14
ENSGALG00000042739,TACC1,544,473-615,15
ENSGALG00000000402,LOXL2,987,952-1023,8
ENSGALG00000036854,,680,676-684,13
ENSGALG00000003483,GOLGA7,1488,1480-1496,5
ENSGALG00000023294,RPLP0,>4290,>4290,0
ENSGALG00000004582,MYL2,645,615-676,14
ENSGALG00000007354,CIT,645,615-676,14
ENSGALG00000005515,CRYBB3,645,615-676,14
ENSGALG00000026722,UNC119B,987,952-1023,8
ENSGALG00000007227,MSI1,544,473-615,15
ENSGALG00000020975,TMEM233,544,473-615,15
ENSGALG00000005831,DNAI1,987,952-1023,8
ENSGALG00000005821,FAM219A,680,676-684,13
ENSGALG00000005814,,>4290,>4290,0
ENSGALG00000025921,,>4290,>4290,0
ENSGALG00000050344,,987,952-1023,8
ENSGALG00000002413,,987,952-1023,8
ENSGALG00000026547,TPGS2,987,952-1023,8
ENSGALG00000018534,,454,435-473,16
ENSGALG00000052156,,645,615-676,14
ENSGALG00000032730,NOP56,>4290,>4290,0
ENSGALG00000005800,DCAF12L2,645,615-676,14
ENSGALG00000021378,UBAP1,950,948-952,9
ENSGALG00000027295,NUDT2,645,615-676,14
ENSGALG00000027483,GLRX,544,473-615,15
ENSGALG00000014678,ELL2,680,676-684,13
ENSGALG00000014682,CAST,544,473-615,15
ENSGALG00000014681,PCSK1,645,615-676,14
ENSGALG00000015902,CD8BP,454,435-473,16
ENSGALG00000015995,PTPRA,645,615-676,14
ENSGALG00000033888,IDH3B,>4290,>4290,0
ENSGALG00000014957,WDR1,1714,1660-1768,3
ENSGALG00000014971,SLC2A9,>4290,>4290,0
ENSGALG00000030356,OTOP1,886,824-948,10
ENSGALG00000015000,LYAR,987,952-1023,8
ENSGALG00000015009,ZBTB49,645,615-676,14
ENSGALG00000007284,SYP,950,948-952,9
ENSGALG00000019019,NTRK1,454,435-473,16
ENSGALG00000029918,,987,952-1023,8
ENSGALG00000049544,,987,952-1023,8
ENSGALG00000034076,PBX4,332,312-352,19
ENSGALG00000048962,,18,0-37,29
ENSGALG00000000156,BRD2,886,824-948,10
ENSGALG00000017172,VMO1,454,435-473,16
ENSGALG00000011241,RFTN1,645,615-676,14
ENSGALG00000011248,PLCL2,1714,1660-1768,3
ENSGALG00000011291,NR1D2,810,797-824,11
ENSGALG00000034516,SHISA6,544,473-615,15
ENSGALG00000052859,,987,952-1023,8
ENSGALG00000048396,,987,952-1023,8
ENSGALG00000054129,,987,952-1023,8
ENSGALG00000054733,,987,952-1023,8
ENSGALG00000001111,,987,952-1023,8
ENSGALG00000001021,MYOCD,645,615-676,14
ENSGALG00000032178,MAP2K4,1714,1660-1768,3
ENSGALG00000041763,ADPRM,544,473-615,15
ENSGALG00000043976,RSPH1,987,952-1023,8
ENSGALG00000032452,GAS7,680,676-684,13
ENSGALG00000007848,PTS,1064,1023-1105,7
ENSGALG00000041800,GLP2R,1064,1023-1105,7
ENSGALG00000039712,DHRS7C,>4290,>4290,0
ENSGALG00000007522,,1578,1496-1660,4
ENSGALG00000000044,WFIKKN1,987,952-1023,8
ENSGALG00000007364,TOB1,645,615-676,14
ENSGALG00000034001,SPAG9,987,952-1023,8
ENSGALG00000007119,DAGLB,1578,1496-1660,4
ENSGALG00000026295,CDR2L,645,615-676,14
ENSGALG00000002415,SAP30BP,645,615-676,14
ENSGALG00000002286,H3F3B,645,615-676,14
ENSGALG00000002278,UNK,454,435-473,16
ENSGALG00000002234,UNC13D,645,615-676,14
ENSGALG00000002219,WBP2,950,948-952,9
ENSGALG00000028301,,454,435-473,16
ENSGALG00000002194,MRPL38,1292,1105-1480,6
ENSGALG00000035816,FDXR,1714,1660-1768,3
ENSGALG00000006174,VSTM4,544,473-615,15
ENSGALG00000027353,C10ORF71,544,473-615,15
ENSGALG00000004386,SOX9,1714,1660-1768,3
ENSGALG00000008889,TTC14,645,615-676,14
ENSGALG00000008864,FXR1,987,952-1023,8
ENSGALG00000008852,DNAJC19,645,615-676,14
ENSGALG00000043460,SOX2,950,948-952,9
ENSGALG00000008839,ATP11B,645,615-676,14
ENSGALG00000008785,MCCC1,1934,1768-2101,2
ENSGALG00000008759,LAMP3,680,676-684,13
ENSGALG00000033920,,950,948-952,9
ENSGALG00000043085,RNF14,1714,1660-1768,3
ENSGALG00000040948,ZMAT3,680,676-684,13
ENSGALG00000008934,PIK3CA,680,676-684,13
ENSGALG00000046159,KNG1,544,473-615,15
ENSGALG00000002001,STXBP3,544,473-615,15
ENSGALG00000001959,HENMT1,1578,1496-1660,4
ENSGALG00000010279,TMEM69,544,473-615,15
ENSGALG00000010427,TM4SF4,544,473-615,15
ENSGALG00000038747,TM4SF18,454,435-473,16
ENSGALG00000030773,CP,645,615-676,14
ENSGALG00000006843,NCBP2,1934,1768-2101,2
ENSGALG00000049270,,44,42-47,27
ENSGALG00000006855,MELTF,645,615-676,14
ENSGALG00000011284,LRRC7,645,615-676,14
ENSGALG00000010255,NASP,1578,1496-1660,4
ENSGALG00000008696,WDR63,987,952-1023,8
ENSGALG00000038776,SYDE2,645,615-676,14
ENSGALG00000008670,C8H1ORF52,544,473-615,15
ENSGALG00000006864,,645,615-676,14
ENSGALG00000008658,ZNHIT6,>4290,>4290,0
ENSGALG00000008663,DDAH1,680,676-684,13
ENSGALG00000006394,,332,312-352,19
ENSGALG00000009957,TIE1,810,797-824,11
ENSGALG00000053697,TMEM125,544,473-615,15
ENSGALG00000009045,EBNA1BP2,>4290,>4290,0
ENSGALG00000009033,FAM183A,987,952-1023,8
ENSGALG00000043126,,645,615-676,14
ENSGALG00000034373,KATNB1,987,952-1023,8
ENSGALG00000043034,KIFC3,1714,1660-1768,3
ENSGALG00000042647,,987,952-1023,8
ENSGALG00000003770,ANXA2,645,615-676,14
ENSGALG00000003793,GTF2A2,645,615-676,14
ENSGALG00000016677,,454,435-473,16
ENSGALG00000016678,IL17A,454,435-473,16
ENSGALG00000016505,GPN1,>4290,>4290,0
ENSGALG00000028465,IL17C,680,676-684,13
ENSGALG00000003208,GABARAPL2,680,676-684,13
ENSGALG00000005502,KCNG4,544,473-615,15
ENSGALG00000032984,MEX3B,680,676-684,13
ENSGALG00000006225,EFL1,>4290,>4290,0
ENSGALG00000047695,,886,824-948,10
ENSGALG00000053663,,886,824-948,10
ENSGALG00000054145,,886,824-948,10
ENSGALG00000006083,,544,473-615,15
ENSGALG00000028673,MARCH3,950,948-952,9
ENSGALG00000006045,SH3GL3,544,473-615,15
ENSGALG00000006041,BNC1,810,797-824,11
ENSGALG00000049798,HDGFL3,886,824-948,10
ENSGALG00000016546,RBBP7,1934,1768-2101,2
ENSGALG00000016547,TXLNG,1578,1496-1660,4
ENSGALG00000029999,CCDC102A,645,615-676,14
ENSGALG00000020391,SERPINA10,544,473-615,15
ENSGALG00000010766,ATXN3L,645,615-676,14
ENSGALG00000009185,ROM1,645,615-676,14
ENSGALG00000011590,TMEM179,680,676-684,13
ENSGALG00000011581,KIF26A,645,615-676,14
ENSGALG00000011572,ASPG,645,615-676,14
ENSGALG00000026944,ARF6,1934,1768-2101,2
ENSGALG00000051460,,39,37-42,28
ENSGALG00000012269,VCPKMT,1578,1496-1660,4
ENSGALG00000011392,MSH4,1934,1768-2101,2
ENSGALG00000012137,KTN1,544,473-615,15
ENSGALG00000012124,PELI2,987,952-1023,8
ENSGALG00000012118,TMEM260,680,676-684,13
ENSGALG00000034889,OTX2,645,615-676,14
ENSGALG00000012105,EXOC5,1714,1660-1768,3
ENSGALG00000012101,AP5M1,645,615-676,14
ENSGALG00000012094,SLC35F4,645,615-676,14
ENSGALG00000047771,PGF,454,435-473,16
ENSGALG00000010390,CIPC,544,473-615,15
ENSGALG00000023099,ZDHHC22,645,615-676,14
ENSGALG00000010406,TMEM63C,645,615-676,14
ENSGALG00000010413,NGB,454,435-473,16
ENSGALG00000010196,FAM161B,645,615-676,14
ENSGALG00000010197,COQ6,1578,1496-1660,4
ENSGALG00000010202,ENTPD5,950,948-952,9
ENSGALG00000045856,BBOF1,987,952-1023,8
ENSGALG00000010211,ALDH6A1,1714,1660-1768,3
ENSGALG00000010432,GSTZ1,645,615-676,14
ENSGALG00000020410,TMED8,950,948-952,9
ENSGALG00000042088,ATG2B,1714,1660-1768,3
ENSGALG00000011088,GSKIP,645,615-676,14
ENSGALG00000010237,NPC2,1064,1023-1105,7
ENSGALG00000020417,ISCA2,>4290,>4290,0
ENSGALG00000010639,EML5,645,615-676,14
ENSGALG00000010663,TTC8,>4290,>4290,0
ENSGALG00000045115,,382,352-413,18
ENSGALG00000046729,,18,0-37,29
ENSGALG00000010314,NEK9,645,615-676,14
ENSGALG00000010307,ACYP1,645,615-676,14
ENSGALG00000010304,MLH3,1292,1105-1480,6
ENSGALG00000034354,,645,615-676,14
ENSGALG00000010340,TTLL5,987,952-1023,8
ENSGALG00000020415,IFT43,332,312-352,19
ENSGALG00000010350,GPATCH2L,886,824-948,10
ENSGALG00000010294,RPS6KL1,987,952-1023,8
ENSGALG00000016943,OLFM4,645,615-676,14
ENSGALG00000010372,ANGEL1,1934,1768-2101,2
ENSGALG00000043036,VASH1,987,952-1023,8
ENSGALG00000010275,FCF1,>4290,>4290,0
ENSGALG00000010270,AREL1,1578,1496-1660,4
ENSGALG00000041962,POMT2,1292,1105-1480,6
ENSGALG00000010233,SYNDIG1L,645,615-676,14
ENSGALG00000009740,RASGRP1,544,473-615,15
ENSGALG00000041449,EXD1,645,615-676,14
ENSGALG00000008514,DLL4,950,948-952,9
ENSGALG00000027874,CHAC1,1714,1660-1768,3
ENSGALG00000028047,RHOV,454,435-473,16
ENSGALG00000009338,ZFYVE1,1292,1105-1480,6
ENSGALG00000009368,RGS6,645,615-676,14
ENSGALG00000009381,SIPA1L1,645,615-676,14
ENSGALG00000045529,RAB15,645,615-676,14
ENSGALG00000032249,MAX,987,952-1023,8
ENSGALG00000009428,SUSD6,544,473-615,15
ENSGALG00000009624,FSIP1,680,676-684,13
ENSGALG00000009626,THBS1,987,952-1023,8
ENSGALG00000009633,KATNBL1,680,676-684,13
ENSGALG00000027520,,454,435-473,16
ENSGALG00000009640,CHRM5,645,615-676,14
ENSGALG00000009705,RYR3,680,676-684,13
ENSGALG00000009723,FMN1,645,615-676,14
ENSGALG00000009724,GREM1,810,797-824,11
ENSGALG00000009731,ARHGAP11B,645,615-676,14
ENSGALG00000009611,EIF2AK4,1292,1105-1480,6
ENSGALG00000040754,CYP1C1,680,676-684,13
ENSGALG00000032239,GCHFR,680,676-684,13
ENSGALG00000036432,DNAJC17,1714,1660-1768,3
ENSGALG00000011608,,950,948-952,9
ENSGALG00000049308,,18,0-37,29
ENSGALG00000011618,ADSSL1,>4290,>4290,0
ENSGALG00000011619,SIVA1,680,676-684,13
ENSGALG00000011620,AKT1,680,676-684,13
ENSGALG00000041565,,645,615-676,14
ENSGALG00000011639,,645,615-676,14
ENSGALG00000011646,PLD4,645,615-676,14
ENSGALG00000009592,SRP14,886,824-948,10
ENSGALG00000019987,LRP11,987,952-1023,8
ENSGALG00000051905,,266,254-280,21
ENSGALG00000008460,ZFYVE19,680,676-684,13
ENSGALG00000036892,BUB1B,1578,1496-1660,4
ENSGALG00000034605,,544,473-615,15
ENSGALG00000042105,PLCB2,1714,1660-1768,3
ENSGALG00000049063,INAFM2,44,42-47,27
ENSGALG00000039334,,544,473-615,15
ENSGALG00000011797,MTHFD1,645,615-676,14
ENSGALG00000012489,KLHL28,544,473-615,15
ENSGALG00000034773,TOGARAM1,>4290,>4290,0
ENSGALG00000003241,CCDC28B,645,615-676,14
ENSGALG00000003287,TMEM39B,645,615-676,14
ENSGALG00000003272,KHDRBS1,645,615-676,14
ENSGALG00000003517,ZBTB8OS,>4290,>4290,0
ENSGALG00000046793,HELT,987,952-1023,8
ENSGALG00000010614,SLC25A4,645,615-676,14
ENSGALG00000010611,,680,676-684,13
ENSGALG00000010601,UFSP2,1714,1660-1768,3
ENSGALG00000035946,GUCY1A1,987,952-1023,8
ENSGALG00000009361,GUCY1B1,950,948-952,9
ENSGALG00000018557,SOD3,645,615-676,14
ENSGALG00000035619,MTTP,810,797-824,11
ENSGALG00000003908,SLC6A5,950,948-952,9
ENSGALG00000002581,,645,615-676,14
ENSGALG00000003965,LEUTX,680,676-684,13
ENSGALG00000003999,NAV2,810,797-824,11
ENSGALG00000041299,E2F8,645,615-676,14
ENSGALG00000004044,CSRP3,544,473-615,15
ENSGALG00000004085,ZDHHC13,>4290,>4290,0
ENSGALG00000012136,MPPED2,987,952-1023,8
ENSGALG00000039118,MEIS2,950,948-952,9
ENSGALG00000010598,KCNK10,950,948-952,9
ENSGALG00000015810,,987,952-1023,8
ENSGALG00000035242,RMDN3,950,948-952,9
ENSGALG00000030313,RAD51,645,615-676,14
ENSGALG00000013208,CENPE,39,37-42,28
ENSGALG00000032690,DDX51,>4290,>4290,0
ENSGALG00000015812,SMIM8,645,615-676,14
ENSGALG00000009007,PCARE,544,473-615,15
ENSGALG00000009041,,645,615-676,14
ENSGALG00000015768,ANKRD6,645,615-676,14
ENSGALG00000015762,LYRM2,332,312-352,19
ENSGALG00000015733,MDN1,>4290,>4290,0
ENSGALG00000015611,CASP8AP2,544,473-615,15
ENSGALG00000015606,,680,676-684,13
ENSGALG00000015605,BACH2,987,952-1023,8
ENSGALG00000015596,MAP3K7,645,615-676,14
ENSGALG00000040156,CCDC88C,1064,1023-1105,7
ENSGALG00000010707,GPR68,645,615-676,14
ENSGALG00000010703,DGLUCY,987,952-1023,8
ENSGALG00000016487,LDAH,1714,1660-1768,3
ENSGALG00000047554,GDF7,645,615-676,14
ENSGALG00000010806,RIN3,987,952-1023,8
ENSGALG00000025796,ADI1,810,797-824,11
ENSGALG00000016387,TRAPPC12,1064,1023-1105,7
ENSGALG00000016385,TSSC1,1714,1660-1768,3
ENSGALG00000016377,PXDN,1064,1023-1105,7
ENSGALG00000011418,CCR6,645,615-676,14
ENSGALG00000003777,NELL1,544,473-615,15
ENSGALG00000032181,LRP4,645,615-676,14
ENSGALG00000016286,CXORF21,544,473-615,15
ENSGALG00000017015,RNASEH2B,1714,1660-1768,3
ENSGALG00000017011,TRIM13,544,473-615,15
ENSGALG00000017010,SPRYD7,987,952-1023,8
ENSGALG00000017009,KPNA3,1934,1768-2101,2
ENSGALG00000019094,PHF11,680,676-684,13
ENSGALG00000030353,SOX1,645,615-676,14
ENSGALG00000031009,ARHGEF7,645,615-676,14
ENSGALG00000016766,REV1,987,952-1023,8
ENSGALG00000016760,,680,676-684,13
ENSGALG00000016759,MITD1,987,952-1023,8
ENSGALG00000015136,ILDR1,645,615-676,14
ENSGALG00000015458,ILDR2,645,615-676,14
ENSGALG00000044138,GPA33,544,473-615,15
ENSGALG00000015446,POU2F1,950,948-952,9
ENSGALG00000016823,TFDP1,1714,1660-1768,3
ENSGALG00000037043,PIK3C2B,>4290,>4290,0
ENSGALG00000000611,,680,676-684,13
ENSGALG00000042184,ALDH4A1,1714,1660-1768,3
ENSGALG00000002486,RNF123,950,948-952,9
ENSGALG00000007593,JAKMIP2,645,615-676,14
ENSGALG00000007582,DPYSL3,645,615-676,14
ENSGALG00000029195,STK32A,950,948-952,9
ENSGALG00000002816,STK10,544,473-615,15
ENSGALG00000002831,SH3PXD2B,645,615-676,14
ENSGALG00000001698,GABRA1,454,435-473,16
ENSGALG00000038042,GABRG2,645,615-676,14
ENSGALG00000050803,GIPC1,39,37-42,28
ENSGALG00000050235,,44,42-47,27
ENSGALG00000002458,VAC14,1714,1660-1768,3
ENSGALG00000030533,PGLS,>4290,>4290,0
ENSGALG00000029354,GMIP,544,473-615,15
ENSGALG00000003424,LMX1A,680,676-684,13
ENSGALG00000030457,CHCHD5,645,615-676,14
ENSGALG00000032815,ATP13A1,1934,1768-2101,2
ENSGALG00000028982,CMPK2,680,676-684,13
